Something	101-030716-JAP_(Rat230_2).CEL	102-030716-JAP_(Rat230_2).CEL	104-030716-JAP_(Rat230_2).CEL	105-030716-JAP_(Rat230_2).CEL	106-030716-JAP_(Rat230_2).CEL	107-030716-JAP_(Rat230_2).CEL	109-030716-JAP_(Rat230_2).CEL	110-030716-JAP_(Rat230_2).CEL	112-030716-JAP_(Rat230_2).CEL	113-030716-JAP_(Rat230_2).CEL	115-030716-JAP_(Rat230_2).CEL	117-030716-JAP_(Rat230_2).CEL	118-030716-JAP_(Rat230_2).CEL	119-030716-JAP_(Rat230_2).CEL	120-030716-JAP_(Rat230_2).CEL	122-030716-JAP_(Rat230_2).CEL	123-030716-JAP_(Rat230_2).CEL	124-030716-JAP_(Rat230_2).CEL	125-030716-JAP_(Rat230_2).CEL	126-030716-JAP_(Rat230_2).CEL	128-030716-JAP_(Rat230_2).CEL	129-030716-JAP_(Rat230_2).CEL	130-030716-JAP_(Rat230_2).CEL	131-030716-JAP_(Rat230_2).CEL	132-030716-JAP_(Rat230_2).CEL	133-030716-JAP_(Rat230_2).CEL	134-030716-JAP_(Rat230_2).CEL	135-030716-JAP_(Rat230_2).CEL
1380534_at	2.8245573	2.824874	2.7677946	3.1251154	3.0075421	2.9965668	3.0216515	2.9452991	2.9527085	3.0287085	3.0486288	2.810009	2.8299818	3.0639806	3.0874975	2.9309955	2.7913918	2.8355143	3.0552769	3.0282135	3.054102	2.8751254	2.762363	2.7416792	2.7815256	2.9509983	3.0386624	2.7743492
1380535_at	3.131239	2.9076335	2.8274038	3.118205	2.8650692	2.8370771	2.734689	2.851699	3.0128422	3.0243435	2.8997316	2.8477376	2.966694	2.9067438	2.8500664	2.762027	2.9802198	2.8888257	2.875468	2.8239508	2.7943728	2.7304573	2.708601	2.773159	2.897026	2.9527667	2.8305755	2.7832296
1380536_at	5.85418	5.496168	5.040061	5.021119	5.0085917	4.8108535	4.8838835	4.912653	4.947199	5.2696314	4.7735395	4.9314156	5.9406724	5.147397	4.923416	5.5737677	5.12037	4.552861	5.214511	5.248822	5.529152	5.9007163	5.948447	5.095689	5.1717196	4.9492745	4.898534	5.510007
1380537_at	5.0932617	5.2189174	5.1347485	4.908185	5.3063207	5.0304418	5.5018272	4.729616	5.289813	4.9338503	4.837534	5.0138845	5.133102	4.921687	4.6340446	5.2719684	4.7836385	5.160938	5.0330696	5.061824	5.158051	5.2445583	5.1352034	4.9394484	5.108355	4.60312	4.628588	4.928277
1380538_at	5.784867	5.9167633	5.847264	5.942477	5.8710084	5.915346	5.639943	5.954912	5.9849315	5.805878	6.238079	5.808972	5.826	5.9721317	6.0014935	5.983685	5.670117	5.7437162	5.852694	6.0833898	5.783448	6.116761	5.7599034	5.912438	6.0133667	5.7070637	6.0352592	5.814681
1380539_at	5.072698	5.462279	5.227435	4.962072	5.212034	5.0551915	5.310866	5.181504	5.6143174	5.194828	4.9262624	5.18981	5.4298496	5.043294	5.3023224	5.6630063	5.5141764	5.4053726	5.175057	5.349101	5.649979	5.5687017	5.542888	5.3806114	5.186107	5.2555423	5.1823955	5.5997
1380540_at	3.0975294	2.9406683	3.1899242	3.181487	3.0650215	3.277055	3.2668102	3.3519921	3.3145628	3.1265163	3.429319	3.355177	3.1884222	3.209039	3.4720094	3.1461344	3.3355608	3.213745	3.2583985	3.355788	3.2311058	3.1323276	3.4369156	3.47616	3.0606415	3.3363142	3.3845363	3.134942
1380541_at	5.8963947	6.1207533	5.9989586	6.2576747	5.9771004	6.1277065	5.927468	6.2246447	6.0087876	5.908336	6.2176013	5.842951	5.8800664	5.939153	6.351775	6.028739	5.8054094	6.0058193	5.901676	6.211648	5.771724	6.0130453	5.822776	6.0997996	5.95526	6.202264	6.1253204	6.0093484
1380542_at	5.801054	5.8713207	5.6068897	5.38155	5.549982	5.60719	5.6440573	5.655121	5.7827845	5.758745	5.4298267	5.4456673	5.5683746	5.269456	5.4460983	5.9817905	5.759487	5.5554953	5.7042837	5.543359	5.8622875	5.670574	5.5417566	5.287407	5.275611	5.559705	5.3967934	5.4237843
1380543_at	4.354831	4.3997335	4.5343456	4.5159235	4.696698	4.704223	4.5830035	4.8032193	4.6289268	4.55147	4.5093427	4.452286	4.5177574	4.9929233	4.6451216	4.7109146	4.709965	4.395533	4.534295	4.830422	4.2860103	4.6447234	4.474194	4.604732	4.538302	4.5686264	4.672167	4.4489565
1380544_at	7.069105	7.5666256	7.490435	7.2423935	7.1356106	7.602856	7.6028776	7.528757	7.0597587	7.17196	7.0730734	7.2285924	7.388127	7.0473614	7.591407	7.5073233	7.1827235	7.2982845	6.968198	7.0796175	7.685059	6.747903	7.7039394	7.4142046	7.8301983	8.106046	7.656959	7.619914
1380545_at	6.5067306	6.5404005	6.5552063	6.434187	6.8609953	6.2132645	6.7763023	6.353612	6.579637	6.4543624	6.6371083	6.365562	6.224021	6.152475	6.321361	6.2729917	6.3290553	6.615195	6.3656893	6.4162	6.5349026	6.4381456	6.465965	6.437898	6.289072	6.485463	6.3469524	6.32125
1380548_at	5.8203077	6.194987	6.1837454	6.055461	6.1526427	6.094737	5.942404	6.063386	6.0448174	6.11757	5.971381	5.8062215	6.109567	6.1747007	6.1220417	6.1886168	6.053237	5.9469676	6.101654	5.9306517	5.842579	5.7845345	5.9622726	5.9992995	6.2137365	6.0586467	6.2027764	6.3705215
1380549_at	6.217581	6.019141	5.9614816	5.946098	5.8000865	5.887341	5.822437	6.1462836	6.178791	5.8403554	5.9111137	5.922756	5.964981	6.064255	5.982524	5.9511795	5.7720046	5.8657274	5.858002	5.947506	6.0187035	6.217611	5.921068	5.7669425	5.8857512	5.94017	5.884511	6.0532484
1380550_at	4.7482705	4.812839	4.960211	5.03928	5.1007037	4.9520574	5.0499597	4.818631	4.724065	4.908427	4.950724	5.034551	4.7434535	5.0000362	4.7238927	4.835391	4.5730977	4.7815385	4.762717	4.962319	4.542953	4.5040092	4.6651044	4.8533273	4.709287	4.762717	4.9350157	4.7991977
1380551_at	2.4523191	2.3782609	2.4033267	2.311191	2.5588913	2.3780887	2.3743222	2.5125546	2.3574917	2.3825536	2.5227633	2.342788	2.439275	2.4520617	2.5083995	2.4898586	2.3112545	2.3946235	2.200386	2.4030993	2.5225174	2.4098299	2.4558613	2.5267332	2.2353582	2.6841924	2.3426244	2.3729472
1380552_at	6.8239446	6.788334	6.889534	6.747023	6.7728066	6.8181963	7.05332	6.7712975	6.7978764	6.738831	6.0027833	6.4457474	7.0291433	6.5925155	6.7612276	6.7805414	6.9912496	6.8103037	6.454463	6.6097326	7.111195	6.9068527	6.578262	7.020797	6.6562767	6.712286	6.7099357	6.717106
1380553_at	4.6507893	4.5463295	4.6413774	4.1900125	4.618432	4.1099167	4.527261	4.0645704	4.291919	4.1982985	3.6282086	3.9866529	5.093678	4.1367116	4.023089	4.829437	4.3907247	4.5457225	4.444235	3.988457	4.4953938	4.4206285	4.858609	4.8684745	4.7971115	4.284515	4.4923677	4.621477
1380554_at	4.0298214	3.9990225	4.3037353	4.2369204	4.1046667	4.3434544	4.326231	4.0919456	4.0740075	4.350548	4.162163	4.592433	4.11872	4.1093607	3.9915066	3.8761642	4.136731	4.1277275	4.225978	3.884819	3.8229032	4.1454124	3.9534068	4.1900177	4.2768135	3.9303863	4.205406	3.9424772
1380555_at	6.8603735	6.9377913	6.7159986	6.819454	7.0423646	6.735325	6.8722515	6.8663435	6.8543305	6.8312855	6.687049	6.883102	6.731479	6.736545	6.6101875	6.7829275	6.8844395	6.992199	6.6864014	6.7982216	6.6199746	6.937922	6.838498	6.786326	6.792035	6.857385	6.631616	6.768423
1380556_at	4.1664095	4.30199	4.154501	4.283126	4.18274	4.1244793	4.1044126	4.2123814	4.1679926	4.4571114	4.4593163	4.2849245	4.2854357	4.307156	4.3223867	4.169879	4.207408	4.133958	4.28995	4.4253044	4.1279144	4.289523	4.1670504	4.2874875	4.112	4.321356	4.3627024	4.2440386
1380557_at	4.1234064	4.012825	3.8690379	4.097409	4.023384	3.9042797	3.8609033	4.136321	3.8821857	4.597273	4.142606	3.7388303	3.7825406	4.0289955	4.058716	3.5797715	3.9728444	4.05204	3.9233017	4.0719223	3.9661198	3.6651456	3.7925115	3.9273973	3.9115775	4.06511	3.6938465	3.7826073
1380558_at	6.1577377	6.297273	6.389349	6.508291	6.320016	6.5538006	6.393053	6.4855213	6.4058948	6.524487	6.6862183	6.576676	6.4483004	6.5902567	6.6108494	6.472555	6.38314	6.2785215	6.5687075	6.446138	6.3046227	6.241659	6.4964976	6.759776	6.642797	6.6119213	6.5546875	6.507346
1380559_at	3.2430599	3.2444692	3.2194855	3.4315653	3.228234	3.4622474	3.3114007	3.2460663	3.5484457	3.0298882	3.3069959	3.4996233	3.2028904	3.1437228	3.0197957	3.1428604	3.2399998	3.1727614	3.342347	3.1485226	2.9918532	3.2024498	3.3732147	3.1533952	3.2956345	3.1094875	3.2139206	3.0614662
1380560_at	4.357592	4.095798	4.4557276	4.669748	4.655492	4.715155	4.888	4.509246	4.482263	4.9715047	4.8025165	4.792559	4.299059	4.5464406	4.5098486	4.0976067	4.639084	4.3798866	4.381753	4.435537	4.366906	4.37327	4.45413	4.8464007	4.3311515	4.2977943	4.3885555	4.3541017
1380561_at	7.928603	8.0167885	7.863944	7.755403	7.803749	7.94483	7.799089	7.8675404	7.900397	7.945399	7.734863	7.9077883	8.049904	7.93263	7.883256	8.050961	7.9430385	7.973871	8.075943	7.872156	8.054083	8.067738	7.9667387	7.9974174	8.082331	8.018838	7.9063687	8.215574
1380562_at	6.9131308	6.82443	6.8401623	7.034294	6.9430323	6.977157	6.995236	7.1286616	6.852926	7.0540047	7.0219626	7.0115337	6.937723	7.1270475	6.913243	7.0985284	6.999601	6.989258	7.001263	6.897603	7.0744653	6.994578	7.1863256	7.143356	7.038369	7.035093	7.266577	7.112541
1380563_at	3.9386199	3.8340526	3.9083273	3.7591355	3.5705562	3.7125978	3.7773907	3.7306962	3.740737	3.7396352	4.0867424	3.7302642	3.671371	3.6879306	4.0759783	4.0585003	3.8524039	3.6343703	3.9282985	3.958294	3.757779	4.0200553	3.7537713	3.9464278	3.647672	3.893993	3.9977489	3.7852607
1380564_at	4.5227594	4.568774	4.453299	4.718403	4.5146546	4.591628	4.512538	4.4355364	4.2754335	4.4056454	4.727128	4.5876503	4.6784344	4.5886545	4.4971533	4.5045285	4.7100544	4.284511	4.676236	4.474719	4.5046186	4.4297943	4.7339463	4.647167	4.5094547	4.2449493	4.502093	4.523829
1380565_at	6.584646	6.589472	6.716419	6.33217	6.5254264	6.5809855	6.699131	6.7320004	6.770333	6.442825	6.4954753	6.7284737	6.7266846	6.6215906	6.618786	6.710591	6.7898984	6.454832	6.8937664	6.5962753	6.6478477	6.6320815	6.7049966	6.593692	6.860552	6.7945147	6.617356	6.6151543
1380566_at	6.6922517	6.756912	6.3450885	6.3734055	6.308921	6.5742598	6.480365	6.704519	6.3862	6.6330466	6.4758277	6.56199	6.5527296	6.4717836	6.6048336	6.4228497	6.554371	6.560692	6.3823414	6.7150273	6.4254246	6.538637	6.468693	6.5710917	6.503869	6.499569	6.5899467	6.429185
1380567_at	2.4801536	2.5806565	2.3517823	2.4441538	2.3708487	2.4542184	2.4679818	2.9108067	2.366078	2.5003371	2.4085045	2.2761154	2.3262582	2.3777766	2.4146976	2.391024	2.4876914	2.4213452	2.3612342	2.2917848	2.476884	2.1676016	2.0648155	2.4245062	2.3284192	2.3462076	2.5715246	2.1608229
1380569_at	4.612634	4.703998	4.6253023	4.181231	4.5087876	4.4153085	4.384417	4.6943173	4.510573	4.51461	4.641177	4.757256	4.825925	4.721164	4.523973	4.388684	4.660187	4.6122293	4.7096496	4.6217713	4.62864	4.5283923	4.5265446	4.5093427	4.3716316	4.460019	4.59316	4.5304284
1380570_at	2.9295013	3.063685	2.9506643	3.056024	2.8762224	2.8723273	3.0968714	2.8577168	2.8076868	2.9944665	2.820279	3.017823	3.0446672	2.7628014	2.7908099	2.932489	2.9675562	2.944107	3.010374	3.1865206	2.9268641	2.7024448	3.0132275	2.9607863	2.9721267	3.0149384	3.0651925	3.053327
1380571_at	3.455685	3.5872383	3.2473705	3.6627395	3.5663688	3.5448074	3.4932706	3.4689882	3.4279737	3.4278014	3.6629333	3.6709378	3.2849784	3.3827286	3.469419	3.4799705	3.8166177	3.1814451	3.4353306	3.2619078	3.2505627	3.4571567	3.3037505	3.717835	3.3610435	3.320777	3.354806	3.5463023
1380572_at	4.4131503	4.1966267	4.3088427	4.249319	4.167631	4.20761	4.08359	4.237881	4.175166	4.690179	4.7181735	4.478199	4.2853074	4.190877	4.342012	4.169592	4.5759363	4.408596	4.5648994	4.479136	4.4078293	4.1289644	4.6040177	4.2471886	4.345313	4.443664	4.298578	4.4301863
1380573_a_at	4.410724	4.1839833	4.6412487	4.261285	4.6840916	4.479883	4.595149	4.341037	4.425512	4.601657	4.861113	4.5541563	4.5950813	4.4774756	4.538018	4.6513906	4.264411	4.5099483	4.5317945	4.7934937	4.522702	4.597604	4.452124	4.5695686	4.547799	4.664615	4.6107125	4.6728992
1380574_at	3.8747354	3.657714	3.333179	3.5977292	3.390383	3.813286	3.3536253	3.7182043	3.7651074	3.8540154	3.4825468	3.6674075	3.5569487	3.7520227	3.4123292	3.495459	3.8828945	3.9448059	3.805807	4.043195	3.9749842	3.860106	3.5777724	3.8258448	4.0254374	3.934596	3.6351209	4.0093055
1380575_at	3.9125316	4.0772557	3.8524594	4.0531206	4.1367025	4.4390717	4.1781836	3.9786146	4.5467854	4.1729345	4.339952	4.3009005	4.2339077	4.152995	3.9763372	4.198307	4.3968277	4.1710095	3.977361	4.2311277	4.0839367	4.304059	4.0444565	4.23242	4.1055956	4.039253	4.291218	4.038415
1380576_at	2.944281	3.1467862	3.199364	3.083129	3.107151	3.4332132	3.1117167	3.0253966	3.1631458	2.888988	3.344939	3.107568	3.1509192	2.9265838	3.0118957	3.0667276	3.418411	3.2629201	3.2423897	3.0908608	3.1817093	3.2116783	2.9276645	2.928036	3.278001	3.2657752	3.1085708	3.0816174
1380577_at	7.4539123	7.6902075	7.462146	6.933781	7.256878	7.897277	7.5522966	7.5600314	7.4640775	7.6928678	6.7301807	7.1932464	7.551655	7.4317355	7.0565658	7.5586004	7.6533856	7.7989087	7.4935846	7.3280406	7.4677362	7.484966	7.0844293	7.473845	7.4576945	7.2213893	6.784256	7.408367
1380578_at	3.0453212	3.117309	3.0773396	2.9230618	3.0942307	2.8618388	3.233914	2.808473	2.9577045	3.0901158	2.8403869	3.185127	3.073518	3.0531912	3.3471146	3.0617008	3.3626814	3.040553	3.1385527	2.8723955	2.9854481	3.2107344	3.0080929	2.9831145	3.0205247	3.0498319	3.2207916	2.9727645
1380579_at	4.068372	4.1035366	4.208448	4.100032	4.2809415	4.188117	4.1581526	4.342917	4.051713	4.3536024	4.624191	4.3433647	4.16454	4.2218866	4.2902923	4.1618667	4.22996	4.1981797	4.2590766	4.213046	4.050063	4.0492616	4.177433	4.2239337	4.1188416	4.1496716	4.1467977	4.098072
1380580_at	2.3896823	2.5305834	2.6706696	2.558806	2.5504632	2.4788442	2.5322852	2.8399167	2.5572839	2.9033117	2.7895503	2.633397	2.6963224	2.5425482	2.7669544	2.6124482	2.6715035	2.5827618	2.6476178	2.8246827	2.6917362	2.6255364	2.6705456	2.4894056	2.487609	2.6644268	2.7356935	2.4846635
1380581_at	3.3214965	3.5712097	3.4084032	3.3202894	3.1780195	3.4579763	3.2938385	3.313161	3.3492358	3.2966936	2.9890156	3.2186189	3.482489	3.428386	3.0142636	3.7269511	3.034344	3.3841264	3.3638911	3.1826081	3.510594	3.3692775	3.2584376	3.1466641	3.4505243	3.1251345	3.164601	3.372588
1380582_at	8.90456	9.046744	9.12649	9.275091	9.041172	9.313871	9.303629	9.420567	9.158079	9.238543	9.559902	9.335747	9.234612	9.359968	9.22723	9.082702	9.296991	8.945032	9.120207	9.223673	8.995804	9.242548	9.097462	9.112139	9.381054	9.352439	9.243046	9.3931675
1380583_s_at	6.486422	6.6096325	6.8790517	6.643964	6.7957816	6.6872263	6.7146893	6.794743	6.8984056	6.766083	7.1716895	6.8682675	6.703201	6.5822563	6.748397	6.56558	6.756135	6.6757817	6.899892	6.771077	6.666015	6.4900646	6.5937657	6.6873426	6.866805	6.772803	7.019626	6.762696
1380584_at	3.3070314	3.6757822	3.900416	3.8473115	3.7110388	3.8548887	3.7181573	3.8856387	3.760931	3.8256984	3.938921	3.5933557	3.7006545	3.8774707	3.9221234	3.8320293	3.7304578	3.699422	3.6562028	3.5260317	3.7601585	3.7841034	3.8293116	3.6405218	3.9377398	3.7553096	3.8336937	3.86437
1380586_at	3.323605	3.5686905	3.454565	3.465279	3.5733867	3.5101395	3.4426932	3.5589027	3.5626714	3.7704678	3.6109433	3.6561441	3.5090394	3.418983	3.448456	3.5461442	3.5320816	3.6089733	3.4493728	3.418983	3.6776752	3.5763824	3.6613255	3.506483	3.5133076	3.3699422	3.746235	3.5905113
1380587_at	3.3623548	3.108162	3.007978	3.1371238	3.0456955	3.2824993	3.1218455	3.089171	3.072294	3.365487	3.2535758	3.2365825	3.1636994	3.01997	3.3261726	3.0129879	3.4311209	3.342714	3.2494292	3.2521582	3.3199596	3.213622	3.089171	3.100675	3.0612438	3.1591682	3.2394722	3.0252998
1380588_at	2.8378386	3.0254645	3.0161788	3.1205904	2.7843952	2.7312126	2.9514444	2.8231657	3.027711	2.9741566	3.0106165	3.05948	3.1624353	3.0771651	3.0149167	2.9151986	3.0409944	3.0698655	3.1180177	2.9052944	2.9268017	2.9296865	2.9291625	3.1451526	3.0461526	3.043018	3.0839176	3.1401854
1380589_at	3.7488232	3.6920402	3.6515777	3.7597194	3.7269986	3.5899353	3.588707	3.6938882	3.6427412	3.9591699	3.6674151	3.8631585	3.7544713	3.883181	3.748795	3.6364934	3.9494405	3.5722325	3.8636866	3.7394807	3.557609	3.7238688	3.5869062	3.5948842	4.017024	3.654155	3.6588266	3.771648
1380590_at	3.969712	3.8749056	3.9940772	4.2010984	3.8110447	3.9696271	3.901817	3.8965538	4.155917	4.2234645	4.1775517	4.198848	3.895829	4.2273993	4.0518956	4.04556	3.8583703	3.9219618	3.984243	3.939274	4.0151167	3.9434764	4.039872	4.1313825	4.1535454	3.9325557	3.8271742	4.150838
1380591_at	3.3613138	3.3307347	3.4068625	3.6943448	3.365837	3.363626	3.6150472	3.3270156	3.4842496	3.4039264	3.652549	3.6039777	3.6030607	3.3642063	3.6878798	3.3659174	3.5514343	3.5945144	3.6677113	3.372242	3.1773405	3.3587046	3.5179112	3.4796576	3.572165	3.4641316	3.5394156	3.5424256
1380592_at	3.713773	4.183856	3.8608692	4.0208154	3.9026477	4.0548124	4.043398	4.054734	3.6467519	3.9796083	4.2074685	4.060039	3.8950372	4.1378174	4.0178924	3.9564579	3.9609575	4.0960207	4.1730328	3.9938655	3.8784506	3.8366778	3.8156328	4.2871404	4.106073	3.9796402	4.021074	4.021128
1380593_at	4.001897	4.114064	4.2350683	4.324404	3.968345	4.349994	4.1477385	4.1878395	4.0438957	4.0493507	4.6291823	4.2683907	4.1041455	4.2089777	3.9977283	3.9300938	4.260185	4.2949877	3.9997299	4.1422973	3.9735086	3.9167297	3.920623	4.100999	4.052362	4.3096952	4.2018323	3.8183744
1380594_at	6.0971336	6.439743	5.9387984	6.2538037	6.162536	6.407198	6.289319	6.298124	6.2935863	6.36208	6.369944	6.4120803	6.2727556	6.1841974	6.329196	6.477871	6.226014	6.0356274	6.449059	6.3356924	6.039796	6.2777057	6.088091	6.4406695	6.225096	6.3097043	6.399244	6.0480084
1380595_at	3.8102677	3.664423	3.928795	3.9370103	3.9116147	3.716986	3.811044	3.8784502	3.860962	3.8896065	3.834251	3.7942753	3.946587	3.7305636	4.0910673	3.939576	3.9263327	4.017865	3.928795	4.1961155	3.976798	4.0349026	3.8489394	3.759786	4.01737	4.1538067	4.1772804	3.9271472
1380596_at	9.537006	9.613887	9.610341	9.428054	9.597772	9.600174	9.331148	9.542762	9.298615	9.431941	9.038833	9.151467	9.748181	9.559133	9.459574	9.703585	9.758104	9.688351	9.309798	9.536694	9.702438	9.552418	9.439134	9.620717	9.605397	9.477073	9.208315	9.758467
1380597_at	2.6888769	2.6700099	2.6714401	2.8546176	2.6751235	2.7742538	2.5092974	2.6969368	2.6620023	2.6485252	2.779779	2.8628771	2.7108617	2.541348	2.8814793	2.8252184	2.57089	2.6322777	2.8824804	2.7740126	2.621962	2.8418684	2.7533252	2.9321876	2.8373418	2.5606656	2.7243955	2.847475
1380598_at	7.094629	7.3707156	6.747372	6.596367	7.1660423	6.928171	7.0062776	6.6026287	6.9280505	6.772789	6.594699	6.4601555	6.7701797	6.926448	6.973333	6.615249	7.090306	6.9057155	6.55188	6.719544	6.614754	6.946542	7.041728	6.6782713	6.6455445	6.74969	6.5222654	6.409281
1380601_at	5.0819597	5.077921	4.8674784	5.141306	5.1224747	5.016618	4.7141037	5.1326036	5.03751	5.067916	4.583885	5.1569386	4.976349	5.1636925	5.231988	4.9136343	5.4004564	5.2668076	4.883334	5.1670046	5.054514	5.09404	4.8708954	5.164344	4.974146	5.5104294	5.151246	4.944769
1380602_at	4.20743	4.20934	4.208953	4.319617	4.341191	4.2738323	3.8937972	4.252538	4.234106	4.136842	4.4175425	4.2420216	4.2221794	4.128536	4.1269097	4.235614	4.118513	4.237893	4.25223	4.343752	4.039922	4.033533	4.2084756	4.199113	4.1014733	4.2004995	4.3798676	4.0070047
1380603_at	3.1073253	3.0469131	2.9469056	3.178244	2.9570298	2.8837075	2.8822322	2.8032064	2.9861155	3.0752404	3.0064964	2.899598	3.0684206	2.962747	3.0882974	3.004504	3.1022	2.881826	2.9411902	3.1268334	3.0348446	2.9115107	2.939034	3.0338693	2.836738	3.0048046	3.0610604	2.9416094
1380604_at	3.812	3.799045	3.7719414	3.8464603	3.7451258	3.923764	3.8665192	3.9219275	3.9907424	3.8762767	3.7679064	3.9170692	3.8060126	3.6956606	3.6729264	3.7703288	3.6789603	3.9406805	3.720499	3.776445	3.8742528	3.9433494	3.8801653	3.5737565	4.041725	4.244627	3.7525933	4.1685476
1380605_at	3.9831545	3.9430673	4.1845284	3.9472759	3.9849648	3.9541965	3.9232042	4.0476537	3.9426982	4.318094	4.085827	4.1156235	4.174796	3.782403	3.914008	4.3784637	4.180905	3.9517162	4.075726	3.9453664	3.9192016	4.057559	4.05812	4.307575	4.147192	4.190761	3.9888813	3.877936
1380606_at	3.990798	4.2851334	4.296326	4.2586536	4.3646574	4.1664963	4.219419	4.23896	4.1685514	4.1758757	4.7303505	4.2578273	4.2180195	4.3073606	4.205501	4.4824047	4.226099	4.0745683	4.441321	4.53971	4.2792897	4.311634	4.113622	4.175535	4.165604	4.2872343	4.251605	4.3302894
1380607_at	3.504352	3.8182333	3.7936928	3.8879988	3.7362795	4.0152173	3.746322	3.512778	4.1288505	3.770856	4.5748553	3.7949727	3.6354082	3.6277962	3.9258215	3.5475645	3.864444	3.848694	3.87194	3.732837	3.7206173	3.8364131	3.6544576	3.4864707	3.5487158	3.6879034	3.7851152	3.5877092
1380608_at	4.1896296	4.0294123	3.9270196	4.168124	3.9697747	4.062008	3.9482925	4.2642055	4.048098	4.194973	4.041451	4.0783577	4.248538	4.211509	4.2974358	3.9083638	4.231972	3.8806224	3.9617221	4.271405	4.232939	4.15335	4.2229614	3.9099402	3.9220562	4.336927	3.89442	4.0628233
1380609_at	3.4208412	3.60507	3.5811348	3.6221056	3.561481	3.6673155	3.4369848	3.9755268	3.63275	3.557445	3.7992556	3.8532524	3.6324723	3.5703049	3.7297583	3.536719	3.603396	3.5540562	3.8874016	3.5091126	3.5453625	3.6765213	3.581025	3.68038	3.631692	3.661412	3.6956515	3.7859728
1380610_at	3.7228117	3.611963	3.3269238	3.5950785	3.6581624	3.3848672	3.4960158	3.9477954	3.5193694	3.4661238	3.6216264	3.8006375	3.741187	3.5795279	3.5254369	3.5775542	3.3335128	3.2719238	3.427962	3.549218	3.9208064	3.5317616	3.4181156	3.4205928	3.7374816	3.5709283	3.7469792	3.4721313
1380611_at	6.10832	6.27454	6.0403714	5.8040204	5.78418	6.023793	6.315336	5.8541193	6.260476	5.961525	5.714679	5.8444886	6.319193	5.9693236	5.8866963	6.5649624	6.202758	5.9484596	5.848285	5.451915	5.939019	5.964575	5.9684873	5.9271426	6.2435923	6.119009	5.7684116	5.8511305
1380612_at	4.4767523	4.2983704	4.178999	4.378791	4.0296164	4.4262486	4.1858463	4.2050743	4.0890884	4.0425596	4.5643053	4.034712	4.021262	4.2630844	4.614497	4.3796034	4.09956	3.9669008	4.2197437	4.0630007	4.238513	3.9024136	4.1984625	4.381894	4.2189455	4.2878637	3.9983325	4.4455986
1380613_at	2.925547	2.5461996	2.851716	2.6770923	2.737865	2.8833146	2.67682	2.4886928	2.7436411	2.7819579	2.9583237	2.7303352	2.7380464	2.576887	2.7492833	2.8275952	2.743592	2.6125789	2.6058006	2.8252478	2.7514346	2.713465	2.6098173	2.7848094	2.5910978	2.8217049	2.5762944	2.6299617
1380614_at	2.4701972	2.200682	2.4735446	2.2357564	2.3351612	2.373745	2.3553686	2.166486	2.4476252	2.3663793	2.250823	2.36462	2.3611383	2.394805	2.478735	2.2728822	2.3065543	2.274416	2.494482	2.329596	2.5193186	2.3803468	2.3698304	2.4997149	2.3126736	2.3585536	2.4302225	2.4289317
1380615_at	3.5951674	3.6902413	3.9039803	3.8991222	3.735599	4.0566077	3.6512227	3.7405117	3.5894897	3.8226552	3.8361292	3.9041712	3.761909	3.8360634	3.9209018	3.6631851	3.6833372	3.934376	3.9492102	3.6520836	3.6023614	3.6123643	4.0390553	3.726766	3.7695296	3.83745	4.0239673	3.8877647
1380616_at	4.086459	4.250816	3.85144	4.26602	3.8060422	3.8507004	3.7015035	3.568128	3.885348	3.8287117	3.9968524	3.6679702	4.051376	3.8162796	3.8846574	3.82525	3.8246827	3.925015	3.697655	3.6944332	3.868283	3.781302	3.56416	3.6821358	3.7825434	3.9777	3.5760343	3.7685637
1380617_at	5.259061	5.1899233	5.2327356	5.370104	5.30033	5.3075857	5.582341	5.2790136	5.2657175	5.380041	5.4006453	5.2592316	5.5151567	5.3566847	4.9616213	5.2739305	5.2048864	5.09406	5.4951344	5.1297817	5.368284	5.389263	5.2797194	5.2003965	5.2487698	5.010602	4.8953867	5.292403
1380618_at	3.527165	3.253837	3.3146229	3.1737227	3.237546	3.5536332	3.37469	3.3530164	3.3869057	3.60119	3.527508	3.5239925	3.4055324	3.3587646	3.324532	3.3484921	3.2230783	3.111238	3.4996066	3.3281372	3.1511314	3.3707075	3.3923922	3.9423723	3.238617	3.275006	3.5040066	3.2983384
1380619_at	6.2081404	6.25611	6.2267056	6.246937	6.337408	6.149531	6.332406	6.0167565	6.2952046	5.8297653	6.1301985	6.1697474	6.532638	6.033928	5.8483114	5.890377	6.1126447	5.96555	6.1230116	6.191288	6.1225424	6.132217	6.199236	5.887167	5.9179716	5.7896357	5.847563	5.9869604
