Something	702-030916-MW_(Rat230_2).CEL	703-030916-MW_(Rat230_2).CEL	705-030916-MW_(Rat230_2).CEL	706-030916-MW_(Rat230_2).CEL	707-030916-MW_(Rat230_2).CEL	708-030916-MW_(Rat230_2).CEL	710-030916-MW_(Rat230_2).CEL	712-030916-MW_(Rat230_2).CEL	713-030916-MW_(Rat230_2).CEL	714-030916-MW_(Rat230_2).CEL	715-030916-MW_(Rat230_2).CEL	717-030916-MW_(Rat230_2).CEL	719-030916-MW_(Rat230_2).CEL	720-030916-MW_(Rat230_2).CEL	721-030916-MW_(Rat230_2).CEL	724-030916-MW_(Rat230_2).CEL	726-030916-MW_(Rat230_2).CEL	727-030916-MW_(Rat230_2).CEL	728-030916-MW_(Rat230_2).CEL	729-030916-MW_(Rat230_2).CEL	730-030916-MW_(Rat230_2).CEL	732-030916-MW_(Rat230_2).CEL	733-030916-MW_(Rat230_2).CEL	734-030916-MW_(Rat230_2).CEL	735-030916-MW_(Rat230_2).CEL	736-030916-MW_(Rat230_2).CEL
1393318_at	3.9273684	3.7438483	4.1830783	3.6724012	3.9326987	3.8762572	4.1770916	4.200664	3.9954882	3.8319578	3.9490066	4.023267	4.150943	4.0796547	3.7701585	3.742425	4.057818	3.9721525	4.07619	3.923588	3.9154553	4.163396	4.1501923	3.8710237	3.9213464	4.00929
1393349_x_at	7.5807276	7.7563634	7.9111433	7.7740183	7.9939103	7.7311783	7.7588067	7.6960607	7.7760506	7.80823	7.9653845	7.781767	7.657981	7.738756	7.7434816	7.536809	8.031952	7.7453218	7.63585	7.8007693	8.059479	7.87069	7.7415905	7.6851816	7.741184	7.9088726
1393380_at	5.99614	6.237837	5.9625435	6.088372	6.0307856	5.8609605	5.7652097	6.2013793	5.9674597	5.9831257	5.784009	5.914215	5.8994045	5.6970987	5.8501744	6.0479283	5.9871335	5.9225984	6.004269	5.918116	6.020641	5.865877	6.203229	5.8573327	6.2306485	6.214349
1393397_at	4.222274	4.365346	4.288547	4.2402563	4.685684	4.213821	4.377355	4.8410945	4.62059	4.3065696	4.1931443	4.6823545	4.2406216	4.5645323	4.4447827	4.3225603	4.280367	4.3451977	4.208649	4.366706	4.7106504	4.30646	4.2469454	4.3089685	4.083692	4.611568
1393411_at	7.470028	7.6150556	7.51764	7.517429	7.377378	7.7032266	7.4739985	7.5702477	7.4498363	7.507544	7.4355097	7.656141	7.3809958	7.6321077	7.6851454	7.524817	7.3995447	7.5056896	7.6290417	7.614831	7.562543	7.44351	7.26088	7.49848	7.5430193	7.4056935
1393414_at	6.6491175	6.6311207	6.8526726	6.122431	6.8049083	6.383174	6.148395	6.3946457	6.517734	6.459703	6.7567463	6.317654	6.573611	6.4493866	6.593116	6.416866	6.3152084	6.7087507	6.437583	6.311864	6.431265	6.626248	6.3011293	6.4159856	6.460362	6.5846357
1393417_at	3.327051	3.426196	3.4224105	3.2588549	3.3397157	3.2051857	3.2354085	3.5030308	3.0841832	3.47618	3.1200612	3.439872	3.4287403	3.4188392	3.1935658	3.4185562	3.2962766	3.221426	3.1266828	3.4633927	3.2588632	3.3270564	3.5914924	3.535215	3.2882013	3.206351
1393418_at	3.5655437	3.5790253	3.8747482	3.8614705	3.469234	3.558056	3.590642	3.6449242	3.4679785	3.5365925	3.708888	3.328073	3.4841254	3.8782637	3.1314054	3.597944	3.5323808	3.6231966	3.7809434	3.7268262	3.40443	3.3270564	3.222539	3.7030566	3.5882647	3.5951576
1393427_s_at	6.5054183	6.26658	6.066455	6.1980658	6.0334253	6.1335306	6.1046395	6.235729	6.1901827	6.1897163	6.175833	6.218669	6.2281694	6.364259	6.3686643	6.2904196	6.0821786	6.1553974	6.0708623	6.193296	6.1968117	6.0524106	6.2098093	6.096072	6.2525797	6.1645365
1393428_at	6.9074507	6.8884935	6.657447	6.8791738	6.9331594	6.68904	6.674542	6.856933	6.952683	6.45263	6.879295	6.5267954	6.766457	6.66949	6.704835	6.812202	6.898828	6.7609563	6.788876	6.718533	7.0943007	6.587831	6.716843	6.4690742	6.727743	6.9226675
1393436_at	3.3314335	3.3284636	3.1949546	3.50484	3.327056	3.100016	3.2250338	3.2809014	3.167321	3.2612963	3.3444633	3.4894743	3.2640224	3.3375351	3.3756857	3.434822	3.4233518	3.2530904	3.2137504	3.5187244	3.6055343	3.4507008	3.282075	3.390899	3.3796332	3.2989597
1393459_at	7.234744	7.078585	7.412317	7.0170116	7.138836	7.542502	7.319412	7.335839	7.1215496	7.4667487	7.530236	7.098481	7.773986	7.135162	7.002657	7.6085978	7.549162	7.465134	6.973685	7.477604	7.4384985	7.1841764	7.541888	7.577872	7.367346	7.311407
1393464_at	8.6439295	8.720888	8.673557	8.54858	8.705688	8.621096	8.769819	8.594047	8.720549	8.782648	8.715721	8.414499	8.671463	8.5937	8.670648	8.532726	8.801605	8.578073	8.535311	8.644792	8.522701	8.505101	8.579359	8.650461	8.669369	8.606548
1393467_at	4.0501213	3.6473722	4.032381	4.111575	3.8578901	4.1963806	4.125555	3.7271402	3.9195585	3.66196	4.130584	4.057157	4.025777	3.5865812	3.754855	4.0015984	4.0002666	3.8488276	4.039748	3.928451	3.944713	4.045164	3.9346476	3.8300877	4.05455	3.6741726
1393474_at	5.170371	5.0110598	5.1022263	5.397683	5.289901	5.320668	5.1972275	5.3694143	5.464223	5.503429	5.5071287	5.3759394	5.067027	5.520647	5.4469833	5.336543	5.482774	5.202379	5.267537	4.98341	5.367861	5.3973684	5.5262976	5.3545628	5.062236	5.241435
1393479_at	2.5737104	2.5632734	2.4339337	2.333463	2.6545215	2.5236225	2.441828	2.4770055	2.4549928	2.5232558	2.4399052	2.4542103	2.5131578	2.4935474	2.6681767	2.559287	2.5765204	2.4999585	2.4239569	2.6322865	2.5668497	2.8395224	2.429007	2.569141	2.6273227	2.4070878
1393480_at	5.7417774	5.8923655	5.8690042	5.329316	5.8148627	5.9011803	5.297795	5.7779565	5.807211	5.466833	5.8600383	5.4933743	5.596734	5.8879547	5.5729103	5.751855	5.5387664	5.510257	5.722174	5.6130815	6.0418077	5.3830457	5.840301	5.513204	5.6070023	5.8046465
1393494_at	3.3534408	3.410404	3.023374	2.9851809	3.337891	3.2977161	3.0432348	3.1269548	3.0442014	3.0844421	3.147827	3.2812648	3.4952147	3.3591962	3.0628839	3.2459288	2.9928637	3.315281	3.0569568	3.3990593	3.5010507	3.3595607	3.3078833	3.4625463	3.1687067	3.207903
1393505_x_at	3.8922966	4.3325653	4.3058577	4.4746656	3.94809	3.8724651	4.018395	4.3982897	4.020628	4.10048	4.023686	3.9179876	4.096299	4.0877213	4.134734	4.257374	4.17732	3.6800683	3.9495928	4.311503	4.302084	3.9140344	4.3530602	3.9638765	4.3631134	4.08428
1393516_at	8.157013	8.193052	8.495607	8.2544365	8.231502	8.105343	8.281588	8.090391	7.943873	8.006264	8.165652	8.132858	7.9783754	8.173878	8.316694	8.450459	8.179672	8.267994	8.3859825	8.075008	8.157238	8.279806	8.169792	8.0436	8.17112	8.207348
1393527_at	4.1964364	4.418769	4.2415495	4.2938333	4.4088063	4.4511437	4.4361486	4.011483	4.228906	4.576331	4.5474157	4.326164	4.5582952	4.284957	4.491067	4.480008	4.400972	4.242411	4.3488483	4.467404	4.482842	4.570926	4.230551	4.2800865	4.340571	4.3228955
1393528_at	3.1867948	3.1786768	3.3346293	3.3170087	3.4653225	3.2094705	3.423628	3.4851618	3.442721	3.5965717	3.3470843	3.50808	3.3895462	3.1571155	3.4528644	3.2674217	3.454994	3.5153058	2.9766037	3.2602105	3.0632367	3.1383934	3.4253561	3.473666	3.2672966	3.1051898
1393544_at	3.4385278	3.5681357	3.594737	3.3693595	3.624705	3.320189	3.5744982	3.8653817	3.4981906	3.6399038	3.7389753	3.4544463	3.5128422	3.3481991	3.7858295	3.6127758	3.5880337	3.2364135	3.2043023	3.9060514	3.4038036	3.459915	3.7415988	3.4193263	3.423113	3.6818974
1393578_at	6.034274	6.127176	6.113415	6.1007257	5.9424977	5.9484706	6.0342884	5.9912777	6.2430005	6.066474	6.0345254	5.8599234	6.3633313	6.1472507	5.831103	6.0334315	6.0427494	6.0248857	6.0147295	6.0920973	6.1669393	6.361002	6.0648828	5.949429	6.229873	5.866679
1393593_at	5.195769	5.1237264	5.667982	5.3586903	5.334359	5.086518	5.5178223	5.35506	5.531853	5.0554824	5.4727697	4.969491	5.413612	5.016407	5.228488	5.5274234	5.536928	5.170499	5.281226	5.046443	4.983521	5.3572083	5.404092	5.371872	5.480324	5.64331
1393643_at	7.0481	6.974777	7.25299	7.1053457	7.1218443	7.099785	7.1378922	7.3507705	7.0556626	6.8529286	7.1779623	6.9647923	7.320566	7.199105	6.9852076	7.2105727	7.236106	7.2170277	7.045348	7.2779274	7.019336	7.0547037	6.840741	7.016963	7.016635	7.1438107
1393656_at	4.5132113	4.423264	4.553882	4.641734	4.4335914	4.4499826	4.464088	4.4524117	4.6107836	4.5129957	4.3801637	4.5308743	4.474754	4.6378536	4.5604324	4.430437	4.4454193	4.2562184	4.555845	4.3995028	4.256869	4.3858433	4.7280025	4.676709	4.5099554	4.645936
1393669_at	7.7382884	7.5515585	7.437106	7.244303	7.7235904	7.868304	7.315891	7.7490616	7.592659	7.570143	7.6125684	7.5544004	7.5570965	7.5074096	7.721917	7.4546432	7.7396226	7.5593057	7.6041803	7.807246	7.8149557	7.5369964	7.330812	7.595734	7.6467347	7.7732015
1393688_at	4.0231514	3.8695807	4.0301733	4.178342	3.9271138	4.2404904	4.1721425	3.8320246	4.030474	3.785173	4.0012383	4.040338	4.0434957	4.3705378	3.9928648	3.763338	3.8914397	4.0015006	3.9263182	3.9137955	3.760714	3.7839317	4.122423	4.120556	4.098706	3.969955
1393697_at	2.8651667	2.5846581	2.5999906	2.7034268	2.6804385	2.9161298	2.6378446	2.627143	2.8544664	2.748805	2.7434874	3.1053438	2.6811862	2.6978464	2.6396089	2.8238602	2.6112785	2.8468666	3.0484223	2.4724455	3.145968	2.9226604	2.8019218	2.803905	2.7558298	2.7814608
1393700_at	4.124762	4.2229886	4.1945624	4.185301	4.0427146	4.2109857	4.4585776	4.2426133	4.413787	4.444434	4.341665	4.271409	4.2911973	4.098609	4.3834014	4.381771	4.353577	4.1250625	4.0160985	4.1993556	4.275498	4.163717	4.565161	4.3916306	4.235976	4.179151
1393739_at	3.9141326	3.9948523	4.2839646	4.403582	3.7610376	4.137203	4.115036	4.1074734	4.174681	3.9852314	3.7633328	3.723406	4.2084208	4.2059417	4.1661754	4.151866	4.372128	4.1079636	4.3645787	4.0599914	4.2949524	4.448356	4.254958	4.0148435	4.081433	3.8768528
1393751_at	7.5701346	7.581943	7.608046	7.5403357	7.660022	8.003261	7.644744	7.5328994	7.4989786	7.56144	7.76001	7.5207057	7.493261	7.6322584	7.873236	7.548981	7.5395865	7.72622	7.7201834	7.867978	7.6550364	7.6101427	7.5931945	7.8755274	7.473892	7.6874523
1393759_at	3.5603576	3.420738	3.32583	3.524589	3.4951694	3.4473891	3.6044092	3.6152012	3.379656	3.4095082	3.263209	3.5279138	3.5119486	3.4517171	3.640223	3.2525315	3.0509496	3.70935	3.4273634	3.3403218	3.5220454	3.7186089	3.6565812	3.5676355	3.7058856	3.525493
1393766_at	2.757916	2.9092836	2.6147466	2.6556914	2.5572615	2.618175	2.6134999	2.7846901	2.6259024	2.708168	2.5057092	2.5224912	2.5325394	2.7315173	2.7214084	2.5574546	2.626905	2.823021	2.6452312	2.5609136	2.6702838	2.644365	2.7502363	2.6481817	2.478581	2.6464806
1393767_at	4.030074	3.9566264	4.0339117	4.1781883	3.928746	3.8413987	3.887655	4.1099944	4.2752495	4.3415356	3.9108865	4.071623	4.05663	4.245137	3.9458528	3.9070592	3.9967322	4.0049458	3.9892118	4.135008	4.2081223	3.9411616	4.041973	4.101491	4.165393	4.009946
1393770_at	3.0353913	2.720921	2.810687	2.85468	2.705768	2.6762314	2.7248812	2.605709	2.811037	2.7072415	2.782167	2.9577706	2.864994	2.7921996	2.9546576	2.6398172	2.7527127	2.9100232	2.826353	2.9945683	2.8716846	2.8196092	2.966813	2.6901345	2.8874412	2.878098
1393798_at	2.415342	2.7112668	2.4127445	2.4387732	2.4443784	2.7921405	2.3961306	2.3111606	2.477967	2.894675	2.694673	2.5127797	2.370684	2.5018082	2.460488	2.6465306	2.4748518	2.736176	2.4548025	2.594431	2.6474142	2.6653926	2.421308	2.6474142	2.8238475	2.570227
1393829_at	4.755129	4.698019	4.605686	4.672147	4.744799	4.75397	4.6210594	4.4605837	4.6994143	4.779587	4.557089	4.384834	4.4404554	4.813509	4.779149	4.5254364	4.6518407	4.8191876	4.756578	4.668535	4.902814	4.558051	4.571851	4.6668243	4.635317	4.68731
1393841_at	2.3687043	2.3941588	2.4323516	2.346612	2.425655	2.3884487	2.3591635	2.3668437	2.40837	2.30403	2.552443	2.3442597	2.4478564	2.301486	2.2248278	2.2528663	2.3084269	2.3573813	2.377676	2.3263614	2.220376	2.267454	2.3820734	2.2564483	2.2774014	2.3777785
1393856_x_at	3.039629	3.0460594	3.0331337	2.8372707	2.8964424	2.8455482	2.852902	2.9411972	2.90869	3.001926	3.1528943	2.9001799	2.8054214	2.9381704	2.9083357	2.9398742	2.9330888	2.7546067	3.1516986	3.0874648	3.1007423	3.2192407	2.905904	2.6963797	2.9075305	2.8327537
1393860_at	2.8613303	3.0060334	2.9008603	2.6519265	2.9333792	2.754356	2.9331286	3.1101706	2.7752917	2.7900946	3.0792334	3.0832512	2.6167133	2.7688942	3.0126274	2.6875823	2.5861106	2.994925	3.014344	2.9480357	3.078168	2.8960183	2.5753431	3.0398111	3.0181532	2.3913898
1393861_at	2.353868	2.2514334	2.217883	2.3033657	2.383548	2.349311	2.2555902	2.1778898	2.4503229	2.2461083	2.339517	2.4773817	2.3154497	2.457014	2.2392597	2.3219779	2.2427413	2.3553672	2.4086666	2.1623592	2.3823571	2.405081	2.3442547	2.0822642	2.387745	2.3343532
1393867_at	2.624836	2.4041543	2.4946575	2.6175694	2.5677724	2.439447	2.5414214	2.499794	2.5489426	2.5387893	2.5021706	2.5467672	2.59658	2.5002224	2.737441	2.7533255	2.4495606	2.5914497	2.70196	2.392128	2.6005154	2.3745713	2.3083858	2.503106	2.69071	2.6202116
1393869_at	4.630794	4.927696	4.5610023	4.738867	4.8678017	4.6032515	4.9514103	4.957025	4.688091	4.669189	4.6628942	4.47279	4.606662	4.686259	4.774356	4.8640375	5.0504465	4.753513	4.627901	4.6546254	4.601468	4.488447	4.761294	4.847224	4.795831	4.602231
1393870_at	2.7227676	2.7336824	2.7372649	3.0141354	2.7572403	2.776684	2.7186818	2.9709606	2.9465144	2.8278787	2.9222834	3.220144	2.997036	2.744528	2.9769044	3.0779793	2.8695686	2.6989594	2.9286199	2.9943204	2.6230147	2.982026	3.1556313	2.8796997	2.7666278	2.8570266
1393873_s_at	2.8245003	2.8415458	2.5817919	2.6238527	2.8313138	2.782872	2.804662	2.7612414	2.8099961	2.9314153	3.0354333	2.8523567	2.6805465	2.694029	2.4992158	2.9513962	2.8156543	2.5771906	2.9441078	2.918878	2.9935803	3.2893312	2.7613204	2.780459	2.592583	2.7764113
1393886_at	3.7282102	3.515684	3.6444287	3.4610157	3.6889212	4.0425253	3.759233	3.8958137	3.8244085	3.8469782	3.5428662	3.6092024	3.6649203	3.8419008	4.0174856	3.6823807	3.9067802	3.7217193	3.8273556	3.6908638	3.5564313	3.594316	3.8516698	3.856096	3.679542	3.7822924
1393888_at	3.822499	4.030264	3.607123	3.6468337	3.4180107	3.9244628	4.0607343	3.7444794	3.8252003	3.705893	3.565514	3.3682637	3.7352571	3.9283376	4.018395	3.8123174	3.7415204	3.5652723	3.6692898	3.5739162	3.6841521	3.7160065	3.5522463	3.857544	3.6201766	3.677755
1393889_x_at	3.9236593	3.3289475	4.00576	3.8219275	3.6062903	3.7249022	3.8149674	3.8456426	4.0801706	3.8993244	3.756508	4.018293	3.9015455	4.079604	3.520831	3.833281	3.864468	3.9353452	3.8672023	3.7491956	3.7718108	3.8788624	3.943382	4.065229	3.8918457	3.893013
1393891_at	3.9007907	4.2906284	4.3224525	4.4621778	4.4866033	4.2484536	4.51664	4.577274	4.2733884	4.4460564	4.163777	4.3530755	4.3921714	4.4809623	4.2091117	4.5030265	4.362116	4.2308235	4.3087144	4.2696447	4.304782	4.276723	4.4478517	4.6698575	4.2830534	4.1035147
1393894_at	4.7024913	4.7111926	5.057859	4.7331796	4.719635	4.639103	4.786702	4.867732	4.651737	4.857506	4.4471035	4.908941	4.804024	4.85994	4.725369	4.675906	4.7861443	4.601517	4.7369905	4.80423	4.828196	4.749674	4.921933	4.671946	4.8496428	4.5434265
1393902_at	10.086079	9.886704	10.6756935	10.086827	9.878318	10.179335	9.901873	10.1492195	9.771687	9.741071	9.834828	10.023437	10.198439	9.688786	10.065177	10.347248	10.376163	10.114681	10.0063715	10.532026	9.642692	10.471773	9.943411	10.054859	10.144613	10.090939
1393907_at	3.4319992	3.103865	3.2238536	3.113725	3.141974	3.0256102	3.5184293	3.359574	3.546269	3.26647	3.2058234	3.3538618	2.8704574	3.149056	3.0998623	3.222424	3.366532	3.1950867	3.2968974	3.315519	3.464234	3.3203566	3.0448956	3.256182	3.4008286	3.3518503
1393908_at	4.657147	4.8109136	4.6920867	4.6620173	4.832688	4.7987704	4.761527	4.642396	4.748537	4.7121367	4.631327	4.6022196	4.736055	4.7872467	4.6759152	4.776758	4.687154	4.696774	4.810535	4.87997	4.673375	4.898704	4.6850977	4.8663263	4.595331	4.6620274
1393915_at	9.982739	9.80433	9.641466	9.904516	9.787301	9.817935	9.803934	9.838505	9.8773155	9.656251	9.928316	9.83545	9.896474	9.999644	9.861775	9.804193	9.799894	9.749171	9.908457	9.755816	10.03889	9.7040825	9.892692	9.693164	9.671679	9.909664
1393920_at	4.3922415	4.415063	4.301175	4.5015755	4.3486805	4.3441954	4.5169277	4.4396534	4.4508	4.2985444	4.314626	4.5386634	4.650894	4.5071993	4.309409	4.342394	4.464614	4.394323	4.3683014	4.353569	4.5067925	4.5700264	4.437174	4.3000336	4.2821627	4.167761
1393933_at	5.1982408	5.7707677	5.4035873	5.639714	5.658104	5.45964	5.522101	5.418129	5.757171	5.3683324	5.3318963	5.618369	4.9271116	5.470115	5.341524	5.691859	5.5537906	5.7059155	5.846107	5.1245937	5.839861	5.0794845	5.3043656	5.560833	5.3955927	5.6191044
1393934_at	4.5222726	4.1241484	4.0761204	4.0570536	4.305423	4.227195	4.338565	4.237158	4.0115886	4.7586884	4.1491594	4.406764	4.1063805	4.299924	4.075094	4.214274	4.265204	4.3180723	4.4378643	4.4164977	4.1799593	4.423523	4.3512287	4.226783	4.334467	4.128259
1393941_at	4.035486	3.9681895	4.111183	4.1541705	4.0498405	4.3161187	4.04069	4.409135	4.0990634	4.4233027	4.294916	4.1115055	4.376364	4.273873	4.3847585	4.185739	4.437019	4.080721	4.1454973	4.3897533	3.7493906	4.029312	4.261103	4.0649176	4.092282	3.8932195
1393946_at	7.088852	7.123642	7.239666	7.0101485	7.0604463	7.2008333	7.1429114	7.187823	6.915176	7.1610017	7.261976	6.841616	7.3992467	7.173301	7.036889	7.0953975	7.2190623	7.1459484	7.2146387	7.0582676	7.180438	7.026741	7.139463	7.042902	7.1054535	7.238077
1393962_at	4.3783092	4.5078673	4.4697156	4.5498743	4.4497848	3.9355116	4.4520235	4.793642	4.502984	4.570021	4.455605	4.54008	4.5530233	4.6469145	4.403995	4.425571	4.4123807	4.399052	4.030421	4.529917	4.3108783	4.0987844	4.5737514	4.485645	4.590847	4.487192
1393963_at	6.490079	6.249774	6.2809687	6.5312777	6.3470726	6.387471	6.342558	6.456261	6.14601	6.3659906	6.26904	6.3725123	6.080352	6.1802692	6.3344855	6.2240977	6.312165	6.23435	6.343559	6.3976274	6.4509187	6.6154866	6.128739	6.158338	6.2191834	6.4585805
1393976_at	2.5114925	2.6731138	2.6008086	2.6608644	2.6158125	2.5406494	2.785083	2.490989	2.45462	2.7253208	2.5504403	2.5527322	2.6194108	2.6217496	2.6568637	2.8104076	2.5475981	2.6221497	2.6958723	2.4798975	2.7382045	2.6767416	2.653796	2.469046	2.5785296	2.4461827
1393979_at	5.5113125	5.3518043	5.148163	5.3039293	5.3440785	5.09396	5.558432	5.2672834	5.4088144	5.4462175	5.225029	5.3102927	5.2502537	5.5266495	5.2509174	5.2807417	5.276775	5.253051	5.378092	5.3919096	5.2623134	5.260491	5.3422422	5.6339464	5.412463	5.2421827
1393985_at	4.1323543	3.779449	4.0876694	3.9434514	4.2036366	3.9743078	3.4103029	3.700019	3.6301048	3.7786794	3.8816373	3.896603	3.804031	3.9619842	3.7885127	3.9110088	3.4743898	3.9634933	3.7151117	3.8916173	4.3759446	4.10959	3.6338062	3.4308176	3.9431727	4.063099
1393988_at	4.8262324	4.516331	4.6599092	4.6717377	4.751374	4.549815	4.7192497	4.6560087	4.8268676	4.817636	4.6150312	4.8324194	4.6712875	4.704076	4.763459	4.79751	4.7870965	4.67064	4.4188337	4.743679	4.8742	4.6252346	4.7069607	4.6310544	4.666744	4.516286
1393993_at	2.686171	2.7521114	2.6217508	2.7207732	2.8414817	2.6101677	2.776552	2.6927056	2.691011	2.7139776	2.545958	2.6578789	2.7891498	2.8314369	2.8868809	2.7229848	2.6318703	2.5777254	2.7480314	2.625569	2.8006983	2.60041	2.7853618	2.8339994	2.7352684	2.5393555
1394007_at	3.3567684	3.4565947	3.3460512	3.585075	3.0998704	3.2402337	3.3838172	3.297359	3.5630987	3.5178473	3.234255	3.4387617	3.5302403	3.3506868	3.6285908	3.4403725	3.5273914	3.5397277	3.3118877	3.5350397	3.3080332	3.0931823	3.3355567	3.540449	3.4667778	3.188155
1394008_x_at	5.308754	5.0778313	5.041763	5.155006	5.051571	4.9400597	5.2530317	5.0252376	5.2166495	5.342911	5.11164	4.9022923	5.443612	5.22097	5.152827	5.244197	5.331767	4.9630575	5.1447573	5.2231755	5.1176157	5.119459	5.14146	5.1793404	5.1058774	5.3111854
1394012_at	5.3496327	5.447737	4.8761024	5.1500893	5.5272827	5.265243	5.248379	4.854978	5.2875447	5.3091135	5.263404	4.818563	5.043653	4.9640174	5.1593027	5.224952	4.7712893	5.074506	5.3140306	4.7601867	5.06441	5.3895426	4.880987	5.1147046	5.266889	5.347751
1394014_at	5.370171	5.7476997	5.4056726	5.218057	5.6741123	5.574592	5.5034866	5.4862647	5.6242228	5.6385984	5.714751	5.758939	5.6869173	5.5539336	5.69033	5.472571	5.629978	5.4705544	5.8979526	5.527661	5.976774	5.5908203	5.4874687	5.5328155	5.6983304	5.795901
1394026_at	7.0670547	6.9349236	7.202124	6.677765	7.0915813	6.8518505	6.9170647	7.0285277	6.7862935	6.9102693	7.066566	6.942197	7.2446847	6.770555	6.8746824	7.0571985	7.0233192	6.7436566	6.94517	6.959688	6.837296	6.937001	6.837749	6.9608755	6.9125524	6.997427
1394061_at	2.7784357	2.5796022	2.5662258	3.0235074	2.7286754	2.6797414	2.7630363	2.7562084	2.6942215	2.5380754	2.625011	2.6597886	2.608508	2.8043952	2.6073856	2.7173615	2.6143847	2.7291803	2.6329846	2.7061176	2.6994905	2.697537	2.5911436	2.5238624	2.6235857	2.5051107
1394066_at	4.4392405	4.7852187	4.5657864	3.905614	4.4961767	4.3682275	3.977195	4.0124927	4.327888	4.273311	4.450099	4.750454	5.033867	4.4263463	4.224469	4.6271896	4.402855	4.311696	4.4220753	4.340596	4.229819	4.554059	4.622846	4.2703733	4.620909	4.243343
1394068_x_at	4.8260455	4.9577837	5.084826	4.9444947	4.886963	4.8866034	5.0763745	5.0310163	4.9611893	4.818016	4.7580996	4.9565935	5.078271	5.2107873	4.989531	5.0003777	4.9110584	4.989285	5.1245737	5.0668273	4.8721857	4.9360495	5.110731	5.1088243	5.101034	4.9939847
1394070_at	2.6880379	2.4804459	2.5541315	2.479444	2.775075	2.5564418	2.7961826	2.6738753	2.7644925	2.611391	2.4536252	2.4049897	2.557363	2.6308107	2.5735674	2.6367564	2.5949354	2.4430895	2.4286938	2.5855613	2.607604	2.6952631	2.479444	2.7681613	2.8010051	3.058083
1394079_at	4.9792986	4.8766127	5.162784	4.6947007	5.341093	4.7725124	5.144413	4.789337	5.059804	4.7181044	5.1988916	5.193383	4.6227417	5.22655	5.041436	4.9078655	4.89177	4.739582	4.8497744	5.188016	4.9334373	4.962125	4.8602133	5.0618305	5.1321573	5.315834
1394080_at	2.695815	2.7983954	2.7730575	2.6921237	2.8934255	2.579586	2.7387097	2.8328176	2.821587	2.8183215	2.7643654	2.641708	2.7248466	2.6764383	2.773803	2.8285122	2.6329372	2.6663287	2.6085234	2.7093678	2.6451595	2.9450812	2.90615	2.8676693	2.7664528	2.8261366
1394105_at	4.523578	4.2681065	4.455948	4.6339684	4.5010214	4.578649	4.519076	4.6641006	4.5893803	4.6953573	4.486599	4.6414866	4.2457733	4.2921886	4.517419	4.400531	4.456038	4.461821	4.490119	4.593182	4.1002307	4.263179	4.6175265	4.381353	4.2833567	4.6845207
1394110_at	3.06369	3.1665242	3.3079443	3.412533	3.1427476	3.301199	3.2615123	3.3530712	3.4076416	3.2883368	3.2640142	2.9421778	3.3873198	3.328042	3.1171143	3.1922822	3.1632876	3.0765417	3.0097513	3.04973	2.927833	3.1669612	3.4898648	3.2492507	3.2375243	3.1828446
1394113_at	3.951795	3.7732592	3.8227127	3.9698942	3.7134044	3.9789824	3.6971533	3.8406093	3.9141264	4.119342	3.9193225	3.7537951	3.924591	3.889897	3.757596	3.938013	3.8442335	3.8906004	3.9968376	3.8879542	3.954935	3.6757624	4.2774034	3.875456	3.8234446	3.848638
1394114_at	3.7452583	4.146519	4.0952387	4.1158147	3.8582654	4.170461	3.9397726	3.8366864	4.2357793	4.135297	4.069834	4.124525	3.9531817	3.9370663	3.9382806	3.7291446	3.8179984	3.9950109	4.3655715	3.9643755	3.9984975	3.8170485	4.1684313	3.7418165	4.1250453	3.9283152
1394117_at	6.487911	6.521779	6.4122562	6.5710497	6.411402	6.6366205	6.497642	6.5684843	6.5184803	6.376215	6.703396	6.6538568	6.3925304	6.2840185	6.6231284	6.699302	6.607195	6.32767	6.69247	6.3902464	6.39539	6.456294	6.422212	6.3788395	6.5341864	6.5373397
1394118_at	6.7343144	6.821689	7.3034196	6.5715594	6.9377074	6.7600923	6.9184313	6.8197308	6.719555	6.9365973	6.966397	6.710483	7.159031	6.883105	6.630293	7.154865	7.05444	6.6782103	6.794167	6.7568846	6.8973107	6.5729656	7.183116	6.83882	7.0423164	6.9773507
1394119_at	4.707015	4.8148	4.9443026	4.6140137	4.623825	4.67264	4.621059	4.8041525	4.961909	4.9514146	4.2508054	4.631904	4.7850094	4.7182407	4.846844	4.678753	4.797404	4.5548973	4.520373	4.8796024	4.695016	4.791093	4.757382	4.6137686	4.8577332	4.5614223
1394120_a_at	5.7770786	5.4960613	5.326596	5.4381857	5.6271996	5.3615727	5.3504295	5.3113422	5.596578	5.4105124	5.751939	5.681865	5.583666	5.5033665	5.552489	5.401015	5.4318633	5.413582	5.471259	5.4764156	5.983239	5.423537	5.2545633	5.610806	5.462452	5.552939
1394121_at	2.4861019	2.7006068	2.6325543	2.622305	2.4597056	2.4398232	2.6302192	2.7527497	2.5131469	2.6808748	2.6315753	2.7402792	2.6960437	2.6256573	2.4677763	2.797016	2.6435232	2.76904	2.611021	2.809996	2.5145903	2.8680816	2.6690192	2.9600635	2.7785711	2.3707244
1394124_at	2.441934	2.690875	2.5150533	2.5637798	2.4780416	2.458871	2.5999846	2.6775894	2.4353871	2.5141335	2.418818	2.4602616	2.3813043	2.7372303	2.650704	2.61408	2.4867926	2.2903914	2.4659529	2.3750129	2.582008	2.795988	2.6191945	2.4853473	2.6864352	2.4010599
