Something	401-031616-JAP_(Rat230_2).CEL	402-031616-JAP_(Rat230_2).CEL	404-031616-JAP_(Rat230_2).CEL	405-031616-JAP_(Rat230_2).CEL	406-031616-JAP_(Rat230_2).CEL	407-031616-JAP_(Rat230_2).CEL	408-031616-JAP_(Rat230_2).CEL	410-031616-JAP_(Rat230_2).CEL	411-031616-JAP_(Rat230_2).CEL	412-031616-JAP_(Rat230_2).CEL	413-031616-JAP_(Rat230_2).CEL	414-031616-JAP_(Rat230_2).CEL	416-031616-JAP_(Rat230_2).CEL	417-031616-JAP_(Rat230_2).CEL	418-031616-JAP_(Rat230_2).CEL	419-031616-JAP_(Rat230_2).CEL	421-031616-JAP_(Rat230_2).CEL	422-031616-JAP_(Rat230_2).CEL	423-031616-JAP_(Rat230_2).CEL	424-031616-JAP_(Rat230_2).CEL	425-031616-JAP_(Rat230_2).CEL	426-031616-JAP_(Rat230_2).CEL	427-031616-JAP_(Rat230_2).CEL	428-031616-JAP_(Rat230_2).CEL	429-031616-JAP_(Rat230_2).CEL	431-031616-JAP_(Rat230_2).CEL	432-031616-JAP_(Rat230_2).CEL	433-031616-JAP_(Rat230_2).CEL	435-031616-JAP_(Rat230_2).CEL	436-031616-JAP_(Rat230_2).CEL
1367472_at	8.578361	8.672646	8.656577	8.501116	8.619297	8.635822	8.363757	8.534672	8.6672535	8.64561	8.60544	8.406431	8.594182	8.642844	8.401799	8.633646	8.44726	8.545612	8.559013	8.56804	8.45889	8.6356125	8.477924	8.540432	8.570182	8.6348505	8.48034	8.4857235	8.539343	8.634322
1367473_at	9.54162	9.496342	9.476351	9.5788555	9.511251	9.471468	9.409125	9.445354	9.4807205	9.561819	9.415179	9.421744	9.549043	9.602345	9.426446	9.496102	9.383536	9.382893	9.470797	9.530848	9.447402	9.384326	9.487983	9.425491	9.687256	9.487719	9.531767	9.445575	9.53222	9.494261
1367474_at	9.517517	9.580703	9.613258	9.485994	9.602131	9.54619	9.483358	9.673532	9.527455	9.550658	9.419188	9.324087	9.613699	9.424731	9.46133	9.692587	9.532931	9.522812	9.605322	9.435395	9.349692	9.473832	9.59494	9.632364	9.829313	9.600524	9.441941	9.400803	9.402858	9.49302
1367475_at	10.314556	10.356966	10.37084	10.312937	10.295582	10.307575	10.29685	10.311607	10.217627	10.25334	10.338217	10.251215	10.198505	10.345405	10.305372	10.328527	10.310722	10.273754	10.282032	10.346254	10.295048	10.337289	10.241293	10.321999	10.162231	10.29063	10.286808	10.251118	10.283473	10.265072
1367476_at	11.142888	11.091131	11.028922	11.258171	11.148213	11.093407	11.161423	11.10319	11.113758	11.1684265	11.094467	11.16069	11.058426	11.205581	11.154667	10.961047	11.146034	11.064604	11.017313	11.127424	11.140294	11.110284	11.175468	11.165615	11.054241	11.172505	11.113475	11.132952	11.174366	11.197509
1367477_at	9.579189	9.356993	9.57437	9.691698	9.7192955	9.422749	9.710966	9.469735	9.610027	9.759013	9.559046	9.577543	9.494008	9.738265	9.545395	9.551506	9.559829	9.399956	9.516914	9.680434	9.6173725	9.612253	9.634888	9.724062	9.637787	9.553485	9.760553	9.533298	9.668151	9.620941
1367478_at	8.361219	8.088425	8.364929	8.294241	8.434952	8.235475	8.3184185	8.2740135	8.158531	8.2325	8.344759	8.209774	8.337191	8.27927	8.176682	8.362028	8.137083	8.176771	8.272588	8.341302	8.225321	8.223864	8.065815	8.292736	8.541706	8.258165	8.193581	8.082724	8.232344	8.191955
1367479_at	10.606544	10.736271	10.692593	10.644177	10.75882	10.734239	10.697008	10.611991	10.621914	10.693297	10.624224	10.735393	10.761624	10.753098	10.537379	10.750192	10.648236	10.674566	10.599982	10.744908	10.677883	10.729337	10.662063	10.728045	10.95366	10.737653	10.766708	10.622522	10.673341	10.608539
1367480_at	8.869892	8.670405	8.887927	8.900918	8.939301	8.747165	8.832029	8.866644	8.827667	8.877514	8.815983	8.839661	8.96284	9.0299225	8.78069	9.000127	8.967649	8.879676	8.771133	8.986577	8.871641	8.838418	8.875157	8.785523	9.155884	8.857172	8.833268	8.770913	9.021209	8.8688545
1367481_at	9.069124	9.155851	9.230017	9.20764	9.252007	9.083149	9.327972	9.1483345	9.141502	9.256911	9.046904	9.118755	9.181665	9.294677	9.045767	9.337034	9.129325	9.043903	9.145357	9.204668	9.0723915	9.246519	9.1886	9.190992	9.35374	9.206322	9.219157	9.109695	9.142717	9.055386
1367482_at	9.337658	9.343861	9.333694	9.336201	9.402096	9.198912	9.428762	9.280563	9.261148	9.346739	9.37035	9.360519	9.239775	9.367838	9.281548	9.32547	9.220127	9.132038	9.120134	9.40036	9.302732	9.461607	9.237776	9.397593	9.379066	9.295847	9.282019	9.285698	9.243528	9.282742
1367483_at	8.169592	8.054857	8.194988	8.159869	8.272695	7.9910574	8.160199	8.234993	8.159165	8.349582	8.066257	8.024407	8.247164	8.225522	7.8398895	8.1505995	8.181284	8.0780325	8.133708	8.289471	8.147927	8.116507	8.045122	8.286149	8.289931	8.158214	8.267289	8.016473	8.165214	8.142833
1367484_at	9.232515	9.271265	9.23624	9.312803	9.206412	9.266713	9.252099	9.363898	9.249869	9.27453	9.133288	9.112809	9.253757	9.213377	9.116182	9.108455	9.1907625	9.194736	9.0790825	9.284345	9.141604	9.1515875	9.2288265	9.351086	9.253942	9.194736	9.195492	9.234731	9.196828	9.058736
1367485_at	9.725912	9.946783	9.821245	9.806904	9.84256	9.803131	9.729658	9.797483	9.816612	9.829929	9.684212	9.738253	9.765623	9.747185	9.691084	9.879808	9.738447	9.782145	9.820934	9.781925	9.694691	9.654825	9.736139	9.730585	9.977375	9.832003	9.748425	9.738104	9.841618	9.712784
1367486_at	8.77712	8.75349	8.982953	8.901595	8.879332	8.8617115	8.946149	8.81319	8.777184	8.912007	8.688284	8.825645	8.852545	9.046623	8.9507885	8.861558	8.939002	8.87067	8.873239	8.874824	8.814252	8.883111	8.966239	8.721785	8.721582	8.959127	8.853431	8.814207	8.780644	8.76106
1367487_at	7.027468	7.049432	6.753561	6.9187284	6.860262	7.0413294	7.008952	6.870987	6.973912	6.805253	7.0959387	7.0074058	6.9735765	6.949628	6.9990244	7.0444055	7.0059843	7.0461297	7.076292	7.062269	6.9616237	7.066141	6.9822626	7.0309486	7.1505632	7.043382	7.0464296	7.1112103	6.806072	6.9987416
1367488_at	8.008942	8.361206	8.114262	8.137559	8.118212	8.350888	7.9542933	7.7064004	8.1509	7.899062	7.878844	7.826777	8.204546	7.7682967	7.598589	7.855368	7.7668643	7.9233675	8.171684	7.703231	7.9311647	7.8268433	7.9897714	8.208601	8.059786	8.30357	7.86137	7.8243656	8.110697	7.937074
1367489_at	6.127529	6.4114113	6.109186	6.0359955	6.100955	6.170197	6.0157824	6.0645437	6.0184584	5.943562	5.9517775	6.162561	6.0665283	5.929542	6.1984253	6.0740695	6.0902085	6.0397825	6.199435	6.019304	5.945672	6.258774	6.012252	6.229332	6.3452716	6.2027454	6.0840116	6.0517683	5.99731	5.764319
1367490_at	6.8453436	6.861739	7.1313076	7.0345945	7.173796	7.1174846	7.16189	6.993898	7.138714	7.0620136	6.986952	7.0190754	7.1961536	7.118923	6.9600115	7.1936193	7.151699	7.1468134	7.099242	7.062647	7.010972	7.116084	7.2369995	7.1276684	7.232701	7.126218	7.039185	7.0489798	7.154964	6.940984
1367491_at	9.387027	9.483514	9.392984	9.426392	9.4933405	9.495811	9.371964	9.413017	9.395425	9.476374	9.281033	9.41555	9.472964	9.544319	9.476059	9.461608	9.427355	9.450526	9.3073435	9.457128	9.446945	9.385742	9.475996	9.310806	9.496946	9.444157	9.418766	9.341808	9.546746	9.448703
1367492_at	8.479292	8.518566	8.562151	8.654169	8.604218	8.500839	8.556987	8.515537	8.425458	8.619318	8.388448	8.575843	8.469911	8.621146	8.458443	8.571596	8.573991	8.576965	8.486959	8.577353	8.557849	8.492834	8.47794	8.584329	8.61686	8.56148	8.52594	8.536823	8.442637	8.593857
1367493_at	9.156828	9.315131	9.351532	9.259018	9.358526	9.1395855	9.301689	9.22389	9.151364	9.308115	9.204056	9.102028	9.278936	9.2658205	9.239613	9.390218	9.16281	9.178808	9.287643	9.256052	9.14277	9.348221	9.2588	9.173452	9.330463	9.321494	9.224095	9.256963	9.175752	9.264641
1367494_at	9.578695	9.581453	9.747452	9.67663	9.734076	9.68874	9.706791	9.78948	9.590153	9.708643	9.51944	9.716827	9.692436	9.731464	9.739887	9.735457	9.806587	9.71664	9.459818	9.83354	9.636572	9.770391	9.771679	9.768047	9.836988	9.674917	9.694376	9.615282	9.693113	9.65686
1367495_at	7.7071977	7.571189	7.641106	7.707583	7.840271	7.470051	7.5191164	7.734461	7.7741866	7.72758	7.6248527	7.464653	7.63948	7.8245373	7.610462	7.5319147	7.345483	7.362613	7.3984647	7.7520304	7.7767115	7.616795	7.749236	7.65765	7.5025153	7.507127	7.672798	7.6572523	7.7039003	7.7169476
1367496_at	11.404061	11.449546	11.34787	11.289848	11.374474	11.378704	11.389547	11.302433	11.375246	11.345565	11.329464	11.236143	11.375	11.252809	11.252329	11.330061	11.310503	11.342824	11.3309765	11.277411	11.313225	11.292853	11.379869	11.311013	11.223762	11.271597	11.243917	11.3197155	11.303495	11.324649
1367497_at	8.0597515	8.013201	8.040709	8.065222	8.171827	8.1532	8.0814705	7.7844257	8.15758	8.07305	7.8931346	8.16217	8.085405	8.35788	7.971109	8.136728	7.987231	8.177438	7.896766	8.119654	8.1175995	8.207731	8.133625	8.031056	8.126249	8.136797	8.116682	8.022995	8.163137	8.03141
1367498_at	8.163885	8.439814	8.444938	8.482792	8.336804	8.623153	8.449984	8.1992445	8.600638	8.283939	8.006378	8.301318	8.448946	8.255541	8.315121	8.55057	8.317741	8.526271	8.439464	8.229078	8.247027	8.423809	8.54956	8.611569	8.288966	8.728134	8.475125	8.45543	8.26575	8.32689
1367499_at	7.34885	7.5483356	7.4243054	7.445036	7.389423	7.3558984	7.3017936	7.283369	7.3634353	7.4228206	7.2247224	7.314619	7.4735785	7.2607565	7.325826	7.614511	7.376232	7.4846816	7.399177	7.360137	7.333559	7.2796316	7.190248	7.5011363	7.564725	7.4050245	7.4631515	7.251296	7.315125	7.2266736
1367500_at	10.680611	10.474122	10.484766	10.608674	10.568298	10.392937	10.610077	10.515333	10.576657	10.600585	10.634771	10.545712	10.397156	10.666773	10.544347	10.434884	10.506004	10.415464	10.363872	10.655375	10.533189	10.548523	10.577901	10.547404	10.461291	10.4177265	10.568389	10.557932	10.664124	10.53963
1367501_at	8.414078	8.666695	8.50853	8.456564	8.6426	8.448961	8.545534	8.365724	8.517014	8.480038	8.306913	8.35253	8.607755	8.41261	8.468696	8.566933	8.4911175	8.448081	8.4649315	8.462052	8.464058	8.579997	8.440863	8.54974	8.665546	8.5737705	8.574661	8.327589	8.498503	8.336142
1367502_at	8.480554	8.382828	8.427855	8.464055	8.577364	8.354238	8.429169	8.323393	8.334539	8.422161	8.567993	8.440369	8.478949	8.453234	8.32366	8.543009	8.312158	8.294838	8.38799	8.450248	8.453427	8.493954	8.283688	8.449852	8.73374	8.558537	8.365407	8.413035	8.591766	8.32366
1367503_at	10.304716	10.297819	10.4620695	10.341714	10.382395	10.434064	10.471276	10.237449	10.333405	10.384014	10.3476	10.422511	10.366393	10.473545	10.331544	10.445105	10.393438	10.419598	10.31597	10.517566	10.393199	10.43139	10.53169	10.398271	10.421544	10.368369	10.4577055	10.339311	10.427533	10.366206
1367504_at	7.932146	8.215763	7.998629	8.0256405	8.108671	8.062788	7.87009	7.9208097	7.783714	8.164414	7.7804856	7.862089	8.038994	8.03115	7.8604975	8.105763	7.875894	8.060794	7.954965	7.995699	7.8511915	7.805456	7.877906	8.03727	8.308508	8.123569	8.0913	7.561373	7.9486294	7.881035
1367505_at	7.8375096	7.9368186	8.01315	7.874202	7.9497128	8.069956	7.774556	7.7731686	7.991561	7.958177	7.7705717	8.03213	7.9366517	7.990108	7.7557573	8.062059	7.9301476	8.020714	7.984313	7.992773	7.937989	7.933332	8.0809355	8.001144	7.9098506	8.294834	7.937232	7.911887	8.068443	7.834121
1367506_at	9.54908	9.485595	9.626813	9.566335	9.704284	9.436083	9.534416	9.50846	9.506959	9.675332	9.386949	9.532896	9.62989	9.780104	9.475674	9.70381	9.552899	9.442792	9.499403	9.575082	9.556201	9.492415	9.559896	9.641016	9.739386	9.535637	9.738162	9.4846945	9.664655	9.545226
1367507_at	6.8329434	6.8255806	6.999455	6.99828	7.0000362	6.9774013	6.832937	6.867624	7.001876	7.0343328	6.799208	6.84553	6.988017	7.048291	6.8348417	6.9202566	6.926473	6.8321486	6.843209	6.9155498	6.6786118	6.9103656	6.9659686	6.9561315	7.0336056	7.0168495	6.890219	6.820574	6.7130313	6.5997033
1367508_at	8.796571	8.564425	8.866081	8.930581	8.873572	8.719008	8.815008	8.891914	8.742353	8.930185	8.8459	8.802352	8.8857565	8.905308	8.670516	8.8657255	8.61866	8.662256	8.729026	8.8485365	8.863195	8.813971	8.8941	8.818671	9.015635	8.747802	8.862839	8.742728	8.871297	8.796629
1367509_at	9.473905	9.272929	9.449649	9.480992	9.564717	9.2880125	9.436299	9.469056	9.349379	9.394507	9.432813	9.476909	9.362695	9.548869	9.274356	9.311475	9.384673	9.380861	9.362356	9.471017	9.40451	9.455325	9.402829	9.4509115	9.549346	9.331579	9.488453	9.323451	9.517593	9.357776
1367510_at	9.595115	9.699183	9.564419	9.605962	9.687486	9.51336	9.621156	9.366812	9.524518	9.687584	9.503906	9.650935	9.597479	9.619955	9.47121	9.735161	9.554493	9.566756	9.60114	9.699003	9.550657	9.633806	9.580437	9.615374	9.831188	9.660882	9.651553	9.634302	9.647316	9.489444
1367511_at	7.742917	7.762738	7.759433	7.6202106	7.842962	7.7275367	7.7065754	7.711378	7.83786	7.768122	7.7780447	7.640305	7.6979923	7.782037	7.6275315	7.8781776	7.6813827	7.5746527	7.8477783	7.745699	7.628113	7.8066483	7.6074157	7.803632	7.91725	7.753354	7.763777	7.82543	7.681458	7.6952343
1367512_at	11.154162	11.099373	11.134816	11.160014	11.101642	11.101024	11.14988	11.181122	11.099718	11.044244	11.192197	11.17107	11.147609	11.128575	11.213479	11.11753	11.176231	11.2583885	11.063365	11.210841	11.119294	11.164248	11.137206	11.139301	11.029459	11.053179	11.199294	11.156762	11.129366	11.098412
1367513_at	7.496949	7.8316574	7.631738	7.5208225	7.591692	7.4930115	7.5177145	7.4156485	7.5297136	7.512768	7.4108677	7.508593	7.555984	7.714081	7.4546204	7.6326675	7.542662	7.498776	7.586519	7.5422688	7.3765044	7.5780888	7.528636	7.5468335	7.6217613	7.6441603	7.449007	7.500273	7.5115457	7.530682
1367514_at	7.500675	7.8642106	7.69382	7.6361265	7.7436724	7.8096695	7.7509375	7.7761445	7.7342634	7.735449	7.667631	7.5797963	7.814539	7.567113	7.479527	7.7176905	7.517344	7.6232967	7.8250256	7.6113067	7.5323095	7.644152	7.7018833	7.819196	7.7550807	7.8517056	7.6914377	7.5809107	7.549367	7.4487314
1367515_at	7.653952	7.9322476	7.6881166	7.781913	7.695965	7.695513	7.597074	7.6383824	7.6290116	7.696013	7.4086533	7.4781804	7.745735	7.7912865	7.6825337	7.521654	7.6083255	7.808672	7.678388	7.833381	7.60954	7.5111628	7.7908235	7.924066	7.9074807	7.748262	7.639565	7.5680017	7.7912793	7.722699
1367516_at	8.310333	8.252008	8.329975	8.400111	8.298518	8.38527	8.318152	8.276649	8.377099	8.286068	8.254152	8.469986	8.166183	8.448176	8.265705	8.351573	8.278672	8.283998	8.05504	8.354294	8.193084	8.314835	8.447224	8.277826	8.239017	8.250807	8.36145	8.50248	8.400933	8.281403
1367517_at	7.4510584	7.587013	7.278713	7.402853	7.3401694	7.5792522	7.458867	7.4074607	7.4792333	7.4685507	7.470884	7.546435	7.4648566	7.5470405	7.381935	7.3705616	7.33391	7.3238235	7.2110133	7.1999407	7.5467443	7.486318	7.7762265	7.335073	7.462362	7.3182497	7.4238534	7.513564	7.4503226	7.5120535
1367518_at	8.317294	8.414057	8.28767	8.268787	8.381531	8.296297	8.303986	8.294558	8.242353	8.385626	8.188822	8.348652	8.475254	8.3955555	8.331163	8.401159	8.289618	8.301793	8.399939	8.342234	8.316996	8.361343	8.316002	8.345965	8.515102	8.3774185	8.426334	8.239437	8.297914	8.237413
1367519_at	7.3800287	7.55208	7.678618	7.630352	7.6796694	7.586065	7.747583	7.5227456	7.7010884	7.767296	7.602613	7.6842985	7.787019	7.621993	7.5998383	7.829608	7.7647557	7.798082	7.7971635	7.653574	7.5769377	7.7325964	7.7810807	7.7664804	7.655568	7.7794075	7.816617	7.6968174	7.5810165	7.6401963
1367520_at	9.417711	9.451822	9.479715	9.494082	9.528154	9.387197	9.559152	9.387229	9.398973	9.542202	9.460089	9.468994	9.558176	9.459141	9.315998	9.584464	9.393924	9.394794	9.467477	9.528554	9.462695	9.45292	9.410944	9.453828	9.698093	9.573322	9.405778	9.352411	9.45051	9.396209
1367521_at	6.3777666	6.282267	6.0917845	5.9887037	6.2359257	5.8973303	6.4621763	6.2112656	6.471916	6.1613255	6.622117	6.222171	6.475706	6.3263063	5.68594	6.274212	6.2311096	6.24101	6.3371725	6.4321575	6.1336794	6.420326	5.989644	6.274443	6.5876484	6.583597	6.2396965	5.9604893	6.3323545	5.859009
1367522_at	8.1261635	8.21329	8.264882	8.148958	8.298866	8.240379	8.287175	8.082466	8.109672	8.078619	8.085497	8.155959	8.125903	8.296356	8.136744	8.301801	8.284077	8.291559	8.103664	8.291611	8.107901	8.327724	8.309383	8.152439	8.141648	8.156291	8.27606	8.272686	8.209447	8.158197
1367523_at	8.258198	8.1999445	8.243177	8.362653	8.312763	8.258943	8.246143	8.2533	8.218061	8.303728	8.101016	8.25682	8.392327	8.210169	8.055209	8.3581915	8.141576	8.18966	8.273933	8.342208	8.1772585	8.181253	8.221896	8.309525	8.510082	8.2579	8.404368	8.2151985	8.344059	8.103745
1367524_at	6.8819656	6.9342585	6.68239	6.715932	6.554933	6.9340873	6.8248744	6.781858	6.874389	6.7471347	6.7839813	6.9810834	6.79413	6.8004546	6.7446113	6.8463492	6.8670106	6.882312	6.9144983	6.753491	6.8463993	6.8565745	6.900104	6.772421	6.82996	6.790913	6.9662213	6.943489	6.807606	6.7566547
1367525_at	8.8865595	9.05107	9.01422	9.005963	8.957956	8.908665	8.880211	8.836716	8.878557	9.009054	8.998176	8.928262	8.956618	8.920986	8.64201	8.973337	8.978042	8.818654	8.999371	8.898435	8.80644	8.91749	8.958318	9.077652	8.861449	8.985896	8.885614	8.920717	8.975301	8.876927
1367526_at	8.961109	8.885546	9.0086355	9.055047	9.178441	8.893866	9.038021	9.059075	8.979399	9.145584	8.987692	8.937176	9.083448	9.128435	8.900503	9.100678	9.064601	8.878732	8.938979	9.08617	9.052757	8.880852	8.960223	8.970899	9.138653	8.85724	9.088686	8.886802	9.043208	8.951159
1367527_at	8.208762	8.1310215	8.096347	8.1073885	8.234491	8.093637	8.195072	8.086393	8.169302	8.0575	8.098418	8.238464	8.225155	8.252951	8.074539	8.253536	8.081518	8.114159	8.192377	8.253526	8.209755	8.151096	8.322371	8.096747	8.304243	8.194477	8.097286	8.154504	8.318495	8.09957
1367528_at	8.332783	8.421437	8.435199	8.3264065	8.484171	8.459173	8.422884	8.277983	8.259655	8.398228	8.304428	8.521621	8.463302	8.341484	8.359086	8.465334	8.348699	8.395715	8.3884535	8.350231	8.4353285	8.515817	8.4366	8.383264	8.647986	8.433831	8.401253	8.335825	8.446602	8.495057
1367529_at	9.004614	9.106089	9.151886	9.205442	9.100111	9.129076	9.12145	9.068735	9.039309	9.126198	9.070667	8.999186	9.01829	9.082043	9.067377	8.944916	8.980022	9.176487	9.0223465	9.052015	8.988663	9.137196	9.025373	9.107849	8.850079	9.09634	9.004383	9.016233	8.98694	8.885578
1367530_at	7.4798875	7.3666854	7.246819	7.3876343	7.31408	7.4236193	7.469361	7.2224073	7.304129	7.2679296	7.506918	7.2514787	7.3988924	7.280274	7.3905506	7.3686924	7.4306493	7.320363	7.414214	7.5119257	7.3868084	7.5867953	7.325701	7.080127	7.3772764	7.2681937	7.3582287	7.3512087	7.1518874	7.320082
1367531_at	9.840302	9.824706	10.094148	10.094749	10.037177	10.076495	10.130833	9.972636	9.960523	10.116232	10.035024	10.0674925	10.164714	10.208285	9.998588	10.120372	9.954801	10.148785	10.0386305	10.183455	10.084696	10.120359	10.075903	10.010469	9.829881	10.064446	9.998042	9.930616	9.994534	10.0786705
1367532_at	11.121259	11.203163	11.193783	11.137169	11.170947	11.14241	11.138408	11.213405	11.161774	11.180462	11.117452	11.167784	11.180679	11.166106	11.145801	11.264734	11.194079	11.145579	11.1869755	11.226239	11.077633	11.228195	11.195205	11.211743	11.107411	11.178997	11.202781	11.119289	11.074559	11.095303
1367533_at	8.813301	8.830393	8.825897	8.830296	8.950298	8.802624	8.742489	8.747118	8.903032	8.860378	8.832975	8.740942	8.878344	9.001138	8.698372	8.915157	8.946241	8.794296	8.85666	8.889661	8.930981	8.854801	8.930117	8.694626	8.962927	8.80838	8.776266	8.77821	8.959726	8.836977
1367534_at	7.4964666	7.626587	7.376152	7.294133	7.371272	7.442834	7.501811	7.510157	7.463104	7.3151116	7.4287114	7.662466	7.400947	7.426209	7.3092604	7.58796	7.31082	7.3548703	7.503631	7.4511867	7.352036	7.4044185	7.352405	7.4903708	7.540915	7.78199	7.3293624	7.4362755	7.26196	7.3119564
1367535_at	7.83499	7.8997355	7.908626	7.9534774	7.8070803	7.9613094	7.8555737	7.7411036	7.9235363	7.968261	7.458245	7.728141	7.881287	7.877016	7.739681	8.09935	8.019779	8.014288	7.809832	7.895812	7.7936153	7.82071	7.9439783	7.898741	8.05271	8.0049305	8.002048	7.9858603	7.805848	7.967661
1367536_at	7.5382433	7.244994	7.431912	7.4149356	7.52009	7.2796493	7.4702578	7.4043255	7.36159	7.5693154	7.3800354	7.3742175	7.496838	7.551316	7.305471	7.488373	7.4171185	7.2572594	7.312091	7.3889403	7.385886	7.368867	7.4309773	7.517361	7.666006	7.404585	7.4687114	7.3918705	7.5445623	7.4964747
1367537_at	6.9615736	7.284069	6.989229	6.997943	6.9889746	7.1573544	6.8761654	6.873404	7.214137	7.073617	6.6359944	6.8104	7.0860662	7.0005264	6.6256013	7.29317	6.7493753	6.98284	7.096878	6.9707704	7.065879	6.8894243	7.0333323	7.1444807	7.3890696	7.4817777	7.180359	7.07992	6.9407525	6.9199476
1367538_at	7.034652	6.9475975	7.0364485	6.989138	6.886615	7.0374866	6.8286996	6.9870543	7.0620885	6.8734455	6.8902707	6.641233	6.984924	6.865846	6.640086	6.930014	6.775952	6.9834657	6.867173	6.6917458	6.8520875	7.0541644	7.181384	7.0362153	6.636429	6.9848924	6.846724	6.9136972	6.8715463	6.8021975
1367539_at	8.372286	8.404791	8.624271	8.535467	8.634714	8.490028	8.444313	8.454329	8.5713215	8.432266	8.441217	8.393591	8.660025	8.4622555	8.456207	8.392748	8.48155	8.619934	8.737141	8.496845	8.60051	8.490597	8.734831	8.444433	8.323887	8.580988	8.573999	8.545481	8.475899	8.558014
1367540_at	7.2633514	7.3809423	7.3508854	7.308151	7.304087	7.390464	7.276886	7.029825	7.2439528	7.049045	7.03384	7.199625	7.27029	7.2836456	7.2137566	7.3006406	7.367692	7.3169174	7.152848	7.25731	7.196747	7.4996896	7.583222	7.4336452	7.1359463	7.4767795	7.2901106	7.30762	7.3263283	7.170466
1367541_at	8.356768	8.340342	8.39246	8.33407	8.424931	8.271257	8.275772	8.391804	8.312275	8.350691	8.276789	8.210789	8.466404	8.511517	8.231289	8.450869	8.263285	8.31302	8.118345	8.355346	8.38357	8.243902	8.351618	8.354078	8.397213	8.261953	8.3054695	8.17228	8.393414	8.292503
1367542_at	7.747667	7.8307033	7.8489375	7.9968486	7.917925	7.86189	7.8645988	7.7872376	7.8548293	7.739516	7.8611383	7.850082	7.9289494	7.8339963	7.694673	7.6714954	7.786302	7.9288898	7.9358287	7.847748	7.78606	7.943371	7.6483717	8.014134	7.630389	7.972521	7.941291	7.870951	7.7857456	7.6271143
1367543_at	8.87183	8.649092	8.886473	8.983538	8.967453	8.810835	8.988506	8.8583145	8.970207	8.911681	8.902002	8.811602	8.797485	8.989044	8.901405	8.912509	8.842279	8.895788	8.715973	8.865053	8.866056	8.926151	9.006025	9.016615	8.936705	8.8727665	8.861034	8.897095	9.053689	8.824429
